device_name,score
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA T500,0.0
NVIDIA T500,0.0
NVIDIA T500,0.0
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA RTX PRO 3000 Blackwell Generation Laptop GPU,0.0
NVIDIA RTX PRO 3000 Blackwell Generation Laptop GPU,0.0
NVIDIA RTX PRO 3000 Blackwell Generation Laptop GPU,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA RTX Pro 6000 Blackwell DC-96Q,0.0
NVIDIA RTX Pro 6000 Blackwell DC-96Q,0.0
NVIDIA RTX Pro 6000 Blackwell DC-96Q,0.0
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
Apple M1 Max (GPU - 24 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Apple M5 (GPU - 10 cores),0.0
Apple M5 (GPU - 10 cores),0.0
Apple M5 (GPU - 10 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
Quadro T2000,0.0
Quadro T2000,0.0
Quadro T2000,0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
Apple M3 Pro (GPU - 14 cores),0.0
Apple M3 Pro (GPU - 14 cores),0.0
Apple M3 Pro (GPU - 14 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
AMD Radeon(TM) 780M,0.0
AMD Radeon(TM) 780M,0.0
AMD Radeon(TM) 780M,0.0
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
Intel(R) Arc(TM) A750 Graphics,0.5925925925925926
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Apple M4 Max (GPU - 32 cores),0.0
Apple M4 Max (GPU - 32 cores),0.0
Apple M4 Max (GPU - 32 cores),0.0
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Apple M4 Pro (GPU - 20 cores),0.0
Apple M4 Pro (GPU - 20 cores),0.0
Apple M4 Pro (GPU - 20 cores),0.0
Apple M4 Pro (GPU - 20 cores),0.0
Apple M4 Pro (GPU - 20 cores),0.0
Apple M4 Pro (GPU - 20 cores),0.0
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Intel(R) Graphics,0.5
Intel(R) Graphics,0.5
Intel(R) Graphics,0.5
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Apple M4 (GPU - 10 cores),0.0
Apple M4 (GPU - 10 cores),0.0
Apple M4 (GPU - 10 cores),0.0
AMD Radeon(TM) Graphics,0.7368421052631579
AMD Radeon(TM) Graphics,0.7368421052631579
AMD Radeon(TM) Graphics,0.7368421052631579
NVIDIA RTX A3000 12GB Laptop GPU,0.0
NVIDIA RTX A3000 12GB Laptop GPU,0.0
NVIDIA RTX A3000 12GB Laptop GPU,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA RTX PRO 5000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 5000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 5000 Blackwell Generation Laptop GPU,0.8
Apple M4 Pro (GPU - 20 cores),0.0
Apple M4 Pro (GPU - 20 cores),0.0
Apple M4 Pro (GPU - 20 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
NVIDIA RTX PRO 4000 Blackwell Generation Laptop GPU,0.8
Intel(R) Graphics,0.5
Intel(R) Graphics,0.5
Intel(R) Graphics,0.5
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Intel(R) Graphics,0.5
Intel(R) Graphics,0.5
Intel(R) Graphics,0.5
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Intel(R) Arc(TM) Graphics,0.43478260869565216
Intel(R) Arc(TM) Graphics,0.43478260869565216
Intel(R) Arc(TM) Graphics,0.43478260869565216
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 3050,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
Apple M1 Max (GPU - 32 cores),0.0
Apple M1 Max (GPU - 32 cores),0.0
Apple M1 Max (GPU - 32 cores),0.0
AMD Radeon Graphics,0.75
AMD Radeon Graphics,0.75
AMD Radeon Graphics,0.75
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.704225352112676
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
AMD Radeon RX 9060 XT,0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M2 Max (GPU - 38 cores),0.0
Apple M2 Max (GPU - 38 cores),0.0
Apple M2 Max (GPU - 38 cores),0.0
Intel(R) Arc(TM) 140T GPU (16GB),0.0
Intel(R) Arc(TM) 140T GPU (16GB),0.0
Intel(R) Arc(TM) 140T GPU (16GB),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
Apple M4 Max (GPU - 40 cores),0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
Apple M4 Max (GPU - 32 cores),0.0
Apple M4 Max (GPU - 32 cores),0.0
Apple M4 Max (GPU - 32 cores),0.0
AMD Radeon Graphics,0.75
AMD Radeon Graphics,0.75
AMD Radeon Graphics,0.75
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 4060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060 Laptop GPU,0.8205128205128205
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
Intel(R) Arc(TM) B580 Graphics,0.5925925925925926
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
NVIDIA RTX PRO 6000 Blackwell Server Edition,0.8787878787878788
Intel(R) Graphics,0.5
Intel(R) Graphics,0.5
Intel(R) Graphics,0.5
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
Apple M4 Pro (GPU - 16 cores),0.0
Apple M4 Pro (GPU - 16 cores),0.0
Apple M4 Pro (GPU - 16 cores),0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
Intel(R) Arc(TM) B390 GPU,0.0
Intel(R) Arc(TM) B390 GPU,0.0
Intel(R) Arc(TM) B390 GPU,0.0
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce GTX 1650 Ti,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.7368421052631579
NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.7368421052631579
NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,0.7368421052631579
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 4050 Laptop GPU,0.8205128205128205
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 3060,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
NVIDIA GeForce RTX 5060 Ti,0.0
Intel(R) Arc(TM) Graphics,0.43478260869565216
Intel(R) Arc(TM) Graphics,0.43478260869565216
Intel(R) Arc(TM) Graphics,0.43478260869565216
AMD Radeon(TM) 8060S Graphics,0.0
